data,preco,mes,ano,nome_mes,variacao_%
2022-07-07,113.4,7,2022,Jul,4.48
2022-07-08,113.95,7,2022,Jul,0.49
2022-07-11,114.85,7,2022,Jul,0.79
2022-07-12,106.98,7,2022,Jul,-6.85
2022-07-13,107.17,7,2022,Jul,0.18
2022-07-14,107.74,7,2022,Jul,0.53
2022-07-15,112.26,7,2022,Jul,4.2
2022-07-18,117.27,7,2022,Jul,4.46
2022-07-19,114.96,7,2022,Jul,-1.97
2022-07-20,115.86,7,2022,Jul,0.78
2022-07-21,112.81,7,2022,Jul,-2.63
2022-07-22,106.77,7,2022,Jul,-5.35
2022-07-25,108.23,7,2022,Jul,1.37
2022-07-26,107.32,7,2022,Jul,-0.84
2022-07-27,109.64,7,2022,Jul,2.16
2022-07-28,109.68,7,2022,Jul,0.04
2022-07-29,111.51,7,2022,Jul,1.67
2022-08-01,106.09,8,2022,Ago,-4.86
2022-08-02,106.51,8,2022,Ago,0.4
2022-08-03,101.82,8,2022,Ago,-4.4
2022-08-04,97.99,8,2022,Ago,-3.76
2022-08-05,100.31,8,2022,Ago,2.37
2022-08-08,103.46,8,2022,Ago,3.14
2022-08-09,103.81,8,2022,Ago,0.34
2022-08-10,105.06,8,2022,Ago,1.2
2022-08-11,107.19,8,2022,Ago,2.03
2022-08-12,103.7,8,2022,Ago,-3.26
2022-08-15,98.25,8,2022,Ago,-5.26
2022-08-16,95.36,8,2022,Ago,-2.94
2022-08-17,97.22,8,2022,Ago,1.95
2022-08-18,96.35,8,2022,Ago,-0.89
2022-08-19,96.45,8,2022,Ago,0.1
2022-08-22,95.06,8,2022,Ago,-1.44
2022-08-23,99.49,8,2022,Ago,4.66
2022-08-24,99.87,8,2022,Ago,0.38
2022-08-25,98.81,8,2022,Ago,-1.06
2022-08-26,101.13,8,2022,Ago,2.35
2022-08-30,99.34,8,2022,Ago,-1.77
2022-08-31,96.55,8,2022,Ago,-2.81
2022-09-01,92.24,9,2022,Set,-4.46
2022-09-02,93.09,9,2022,Set,0.92
2022-09-05,94.22,9,2022,Set,1.21
2022-09-06,91.43,9,2022,Set,-2.96
2022-09-07,86.83,9,2022,Set,-5.03
2022-09-08,87.99,9,2022,Set,1.34
2022-09-09,91.68,9,2022,Set,4.19
2022-09-12,93.45,9,2022,Set,1.93
2022-09-13,92.04,9,2022,Set,-1.51
2022-09-14,92.83,9,2022,Set,0.86
2022-09-15,89.28,9,2022,Set,-3.82
2022-09-16,89.43,9,2022,Set,0.17
2022-09-19,89.43,9,2022,Set,0.0
2022-09-20,89.62,9,2022,Set,0.21
2022-09-21,89.86,9,2022,Set,0.27
2022-09-22,90.4,9,2022,Set,0.6
2022-09-23,84.29,9,2022,Set,-6.76
2022-09-26,82.55,9,2022,Set,-2.06
2022-09-27,85.97,9,2022,Set,4.14
2022-09-28,89.55,9,2022,Set,4.16
2022-09-29,89.41,9,2022,Set,-0.16
2022-09-30,88.9,9,2022,Set,-0.57
2022-10-03,90.68,10,2022,Out,2.0
2022-10-04,93.74,10,2022,Out,3.37
2022-10-05,94.35,10,2022,Out,0.65
2022-10-06,95.65,10,2022,Out,1.38
2022-10-07,98.88,10,2022,Out,3.38
2022-10-10,97.13,10,2022,Out,-1.77
2022-10-11,95.17,10,2022,Out,-2.02
2022-10-12,93.44,10,2022,Out,-1.82
2022-10-13,95.16,10,2022,Out,1.84
2022-10-14,92.22,10,2022,Out,-3.09
2022-10-17,91.04,10,2022,Out,-1.28
2022-10-18,89.46,10,2022,Out,-1.74
2022-10-19,91.34,10,2022,Out,2.1
2022-10-20,91.52,10,2022,Out,0.2
2022-10-21,91.82,10,2022,Out,0.33
2022-10-24,91.57,10,2022,Out,-0.27
2022-10-25,91.76,10,2022,Out,0.21
2022-10-26,92.93,10,2022,Out,1.28
2022-10-27,94.17,10,2022,Out,1.33
2022-10-28,94.64,10,2022,Out,0.5
2022-10-31,93.3,10,2022,Out,-1.42
2022-11-01,95.12,11,2022,Nov,1.95
2022-11-02,96.07,11,2022,Nov,1.0
2022-11-03,95.29,11,2022,Nov,-0.81
2022-11-04,99.53,11,2022,Nov,4.45
2022-11-07,99.87,11,2022,Nov,0.34
2022-11-08,96.85,11,2022,Nov,-3.02
2022-11-09,93.05,11,2022,Nov,-3.92
2022-11-10,94.25,11,2022,Nov,1.29
2022-11-11,96.37,11,2022,Nov,2.25
2022-11-14,93.59,11,2022,Nov,-2.88
2022-11-15,94.3,11,2022,Nov,0.76
2022-11-16,92.61,11,2022,Nov,-1.79
2022-11-17,91.0,11,2022,Nov,-1.74
2022-11-18,88.93,11,2022,Nov,-2.27
2022-11-21,88.44,11,2022,Nov,-0.55
2022-11-22,88.65,11,2022,Nov,0.24
2022-11-23,85.9,11,2022,Nov,-3.1
2022-11-24,85.59,11,2022,Nov,-0.36
2022-11-25,83.4,11,2022,Nov,-2.56
2022-11-28,83.5,11,2022,Nov,0.12
2022-11-29,83.22,11,2022,Nov,-0.34
2022-11-30,85.61,11,2022,Nov,2.87
2022-12-01,86.28,12,2022,Dez,0.78
2022-12-02,86.54,12,2022,Dez,0.3
2022-12-05,83.36,12,2022,Dez,-3.67
2022-12-06,79.92,12,2022,Dez,-4.13
2022-12-07,77.11,12,2022,Dez,-3.52
2022-12-08,76.02,12,2022,Dez,-1.41
2022-12-09,76.37,12,2022,Dez,0.46
2022-12-12,78.0,12,2022,Dez,2.13
2022-12-13,80.14,12,2022,Dez,2.74
2022-12-14,83.33,12,2022,Dez,3.98
2022-12-15,82.34,12,2022,Dez,-1.19
2022-12-16,80.2,12,2022,Dez,-2.6
2022-12-19,81.66,12,2022,Dez,1.82
2022-12-20,79.45,12,2022,Dez,-2.71
2022-12-21,80.25,12,2022,Dez,1.01
2022-12-22,79.58,12,2022,Dez,-0.83
2022-12-23,82.45,12,2022,Dez,3.61
2022-12-27,82.45,12,2022,Dez,0.0
2022-12-28,81.7,12,2022,Dez,-0.91
2022-12-29,80.96,12,2022,Dez,-0.91
2022-12-30,82.82,12,2022,Dez,2.3
2023-01-02,82.82,1,2023,Jan,0.0
2023-01-03,80.36,1,2023,Jan,-2.97
2023-01-04,75.31,1,2023,Jan,-6.28
2023-01-05,76.73,1,2023,Jan,1.89
2023-01-06,76.41,1,2023,Jan,-0.42
2023-01-09,77.5,1,2023,Jan,1.43
2023-01-10,78.4,1,2023,Jan,1.16
2023-01-11,81.11,1,2023,Jan,3.46
2023-01-12,82.59,1,2023,Jan,1.82
2023-01-13,83.43,1,2023,Jan,1.02
2023-01-16,82.65,1,2023,Jan,-0.93
2023-01-17,84.38,1,2023,Jan,2.09
2023-01-18,83.78,1,2023,Jan,-0.71
2023-01-19,85.08,1,2023,Jan,1.55
2023-01-20,86.96,1,2023,Jan,2.21
2023-01-23,87.96,1,2023,Jan,1.15
2023-01-24,85.25,1,2023,Jan,-3.08
2023-01-25,85.08,1,2023,Jan,-0.2
2023-01-26,86.29,1,2023,Jan,1.42
2023-01-27,85.36,1,2023,Jan,-1.08
2023-01-30,84.9,1,2023,Jan,-0.54
2023-01-31,83.42,1,2023,Jan,-1.74
2023-02-01,81.61,2,2023,Fev,-2.17
2023-02-02,80.57,2,2023,Fev,-1.27
2023-02-03,78.85,2,2023,Fev,-2.13
2023-02-06,80.48,2,2023,Fev,2.07
2023-02-07,82.92,2,2023,Fev,3.03
2023-02-08,84.17,2,2023,Fev,1.51
2023-02-09,83.46,2,2023,Fev,-0.84
2023-02-10,85.46,2,2023,Fev,2.4
2023-02-13,85.98,2,2023,Fev,0.61
2023-02-14,84.96,2,2023,Fev,-1.19
2023-02-15,84.11,2,2023,Fev,-1.0
2023-02-16,83.84,2,2023,Fev,-0.32
2023-02-17,81.97,2,2023,Fev,-2.23
2023-02-20,82.79,2,2023,Fev,1.0
2023-02-21,82.14,2,2023,Fev,-0.79
2023-02-22,79.55,2,2023,Fev,-3.15
2023-02-23,82.08,2,2023,Fev,3.18
2023-02-24,82.31,2,2023,Fev,0.28
2023-02-27,81.24,2,2023,Fev,-1.3
2023-02-28,83.21,2,2023,Fev,2.42
2023-03-01,83.68,3,2023,Mar,0.56
2023-03-02,84.15,3,2023,Mar,0.56
2023-03-03,85.74,3,2023,Mar,1.89
2023-03-06,85.86,3,2023,Mar,0.14
2023-03-07,83.03,3,2023,Mar,-3.3
2023-03-08,82.1,3,2023,Mar,-1.12
2023-03-09,81.0,3,2023,Mar,-1.34
2023-03-10,82.3,3,2023,Mar,1.6
2023-03-13,79.67,3,2023,Mar,-3.2
2023-03-14,76.77,3,2023,Mar,-3.64
2023-03-15,74.3,3,2023,Mar,-3.22
2023-03-16,73.12,3,2023,Mar,-1.59
2023-03-17,71.03,3,2023,Mar,-2.86
2023-03-20,72.42,3,2023,Mar,1.96
2023-03-21,74.78,3,2023,Mar,3.26
2023-03-22,76.08,3,2023,Mar,1.74
2023-03-23,74.31,3,2023,Mar,-2.33
2023-03-24,73.63,3,2023,Mar,-0.92
2023-03-27,76.8,3,2023,Mar,4.31
2023-03-28,78.07,3,2023,Mar,1.65
2023-03-29,77.51,3,2023,Mar,-0.72
2023-03-30,78.45,3,2023,Mar,1.21
2023-03-31,79.19,3,2023,Mar,0.94
2023-04-03,85.81,4,2023,Abr,8.36
2023-04-04,85.7,4,2023,Abr,-0.13
2023-04-05,85.89,4,2023,Abr,0.22
2023-04-06,86.56,4,2023,Abr,0.78
2023-04-10,86.56,4,2023,Abr,0.0
2023-04-11,87.32,4,2023,Abr,0.88
2023-04-12,88.31,4,2023,Abr,1.13
2023-04-13,86.51,4,2023,Abr,-2.04
2023-04-14,87.31,4,2023,Abr,0.92
2023-04-17,85.63,4,2023,Abr,-1.92
2023-04-18,85.48,4,2023,Abr,-0.18
2023-04-19,85.34,4,2023,Abr,-0.16
2023-04-20,83.29,4,2023,Abr,-2.4
2023-04-21,83.36,4,2023,Abr,0.08
2023-04-24,84.23,4,2023,Abr,1.04
2023-04-25,82.13,4,2023,Abr,-2.49
2023-04-26,79.19,4,2023,Abr,-3.58
2023-04-27,80.11,4,2023,Abr,1.16
2023-04-28,81.32,4,2023,Abr,1.51
2023-05-02,76.71,5,2023,Mai,-5.67
2023-05-03,72.91,5,2023,Mai,-4.95
2023-05-04,73.0,5,2023,Mai,0.12
2023-05-05,75.85,5,2023,Mai,3.9
2023-05-09,77.76,5,2023,Mai,2.52
2023-05-10,76.7,5,2023,Mai,-1.36
2023-05-11,75.32,5,2023,Mai,-1.8
2023-05-12,74.54,5,2023,Mai,-1.04
2023-05-15,75.46,5,2023,Mai,1.23
2023-05-16,75.15,5,2023,Mai,-0.41
2023-05-17,76.98,5,2023,Mai,2.44
2023-05-18,75.75,5,2023,Mai,-1.6
2023-05-19,75.42,5,2023,Mai,-0.44
2023-05-22,75.77,5,2023,Mai,0.46
2023-05-23,76.66,5,2023,Mai,1.17
2023-05-24,77.99,5,2023,Mai,1.73
2023-05-25,75.66,5,2023,Mai,-2.99
2023-05-26,76.33,5,2023,Mai,0.89
2023-05-30,73.38,5,2023,Mai,-3.86
2023-05-31,71.98,5,2023,Mai,-1.91
2023-06-01,74.18,6,2023,Jun,3.06
2023-06-02,76.0,6,2023,Jun,2.45
2023-06-05,76.61,6,2023,Jun,0.8
2023-06-06,76.22,6,2023,Jun,-0.51
2023-06-07,76.85,6,2023,Jun,0.83
2023-06-08,75.88,6,2023,Jun,-1.26
2023-06-09,74.74,6,2023,Jun,-1.5
2023-06-12,71.8,6,2023,Jun,-3.93
2023-06-13,74.24,6,2023,Jun,3.4
2023-06-14,73.39,6,2023,Jun,-1.14
2023-06-15,75.75,6,2023,Jun,3.22
2023-06-16,76.76,6,2023,Jun,1.33
2023-06-19,76.09,6,2023,Jun,-0.87
2023-06-20,75.79,6,2023,Jun,-0.39
2023-06-21,76.92,6,2023,Jun,1.49
2023-06-22,73.93,6,2023,Jun,-3.89
2023-06-23,73.56,6,2023,Jun,-0.5
2023-06-26,73.86,6,2023,Jun,0.41
2023-06-27,71.88,6,2023,Jun,-2.68
2023-06-28,73.64,6,2023,Jun,2.45
2023-06-29,73.86,6,2023,Jun,0.3
2023-06-30,74.51,6,2023,Jun,0.88
2023-07-03,74.52,7,2023,Jul,0.01
2023-07-04,76.23,7,2023,Jul,2.29
2023-07-05,76.74,7,2023,Jul,0.67
2023-07-06,76.72,7,2023,Jul,-0.03
2023-07-07,78.77,7,2023,Jul,2.67
2023-07-08,77.83,7,2023,Jul,-1.19
2023-07-10,77.83,7,2023,Jul,0.0
2023-07-11,79.54,7,2023,Jul,2.2
2023-07-12,80.35,7,2023,Jul,1.02
2023-07-13,81.31,7,2023,Jul,1.19
2023-07-14,79.9,7,2023,Jul,-1.73
2023-07-15,77.8,7,2023,Jul,-2.63
2023-07-17,77.8,7,2023,Jul,0.0
2023-07-18,79.54,7,2023,Jul,2.24
2023-07-19,79.38,7,2023,Jul,-0.2
2023-07-20,79.62,7,2023,Jul,0.3
2023-07-21,81.06,7,2023,Jul,1.81
2023-07-24,82.53,7,2023,Jul,1.81
2023-07-25,83.46,7,2023,Jul,1.13
2023-07-26,82.98,7,2023,Jul,-0.58
2023-07-27,84.28,7,2023,Jul,1.57
2023-07-28,84.49,7,2023,Jul,0.25
2023-07-31,85.22,7,2023,Jul,0.86
2023-08-01,85.34,8,2023,Ago,0.14
2023-08-02,84.01,8,2023,Ago,-1.56
2023-08-03,86.19,8,2023,Ago,2.59
2023-08-04,87.38,8,2023,Ago,1.38
2023-08-07,86.47,8,2023,Ago,-1.04
2023-08-08,88.0,8,2023,Ago,1.77
2023-08-09,89.31,8,2023,Ago,1.49
2023-08-10,87.44,8,2023,Ago,-2.09
2023-08-11,87.93,8,2023,Ago,0.56
2023-08-14,87.4,8,2023,Ago,-0.6
2023-08-15,86.28,8,2023,Ago,-1.28
2023-08-16,84.49,8,2023,Ago,-2.07
2023-08-17,85.24,8,2023,Ago,0.89
2023-08-18,85.92,8,2023,Ago,0.8
2023-08-21,85.44,8,2023,Ago,-0.56
2023-08-22,84.7,8,2023,Ago,-0.87
2023-08-23,83.94,8,2023,Ago,-0.9
2023-08-24,84.07,8,2023,Ago,0.15
2023-08-25,85.42,8,2023,Ago,1.61
2023-08-29,86.37,8,2023,Ago,1.11
2023-08-30,86.62,8,2023,Ago,0.29
2023-08-31,87.29,8,2023,Ago,0.77
2023-09-04,90.42,9,2023,Set,3.59
2023-09-05,91.25,9,2023,Set,0.92
2023-09-06,91.79,9,2023,Set,0.59
2023-09-07,91.16,9,2023,Set,-0.69
2023-09-08,91.85,9,2023,Set,0.76
2023-09-11,91.97,9,2023,Set,0.13
2023-09-12,93.58,9,2023,Set,1.75
2023-09-13,93.04,9,2023,Set,-0.58
2023-09-14,95.2,9,2023,Set,2.32
2023-09-15,95.55,9,2023,Set,0.37
2023-09-18,95.95,9,2023,Set,0.42
2023-09-19,96.11,9,2023,Set,0.17
2023-09-20,94.56,9,2023,Set,-1.61
2023-09-21,93.7,9,2023,Set,-0.91
2023-09-22,93.99,9,2023,Set,0.31
2023-09-25,94.01,9,2023,Set,0.02
2023-09-26,94.46,9,2023,Set,0.48
2023-09-27,97.1,9,2023,Set,2.79
2023-09-28,96.55,9,2023,Set,-0.57
2023-09-29,95.86,9,2023,Set,-0.71
2023-10-02,91.21,10,2023,Out,-4.85
2023-10-03,94.46,10,2023,Out,3.56
2023-10-04,89.83,10,2023,Out,-4.9
2023-10-05,88.28,10,2023,Out,-1.73
2023-10-06,87.86,10,2023,Out,-0.48
2023-10-09,91.37,10,2023,Out,3.99
2023-10-10,90.7,10,2023,Out,-0.73
2023-10-11,87.58,10,2023,Out,-3.44
2023-10-12,88.4,10,2023,Out,0.94
2023-10-13,94.33,10,2023,Out,6.71
2023-10-16,90.99,10,2023,Out,-3.54
2023-10-17,92.52,10,2023,Out,1.68
2023-10-18,91.99,10,2023,Out,-0.57
2023-10-19,93.12,10,2023,Out,1.23
2023-10-20,93.72,10,2023,Out,0.64
2023-10-23,91.88,10,2023,Out,-1.96
2023-10-24,88.0,10,2023,Out,-4.22
2023-10-25,90.14,10,2023,Out,2.43
2023-10-26,88.45,10,2023,Out,-1.87
2023-10-27,90.73,10,2023,Out,2.58
2023-10-30,90.73,10,2023,Out,0.0
2023-11-06,87.31,11,2023,Nov,-3.77
2023-11-07,83.43,11,2023,Nov,-4.44
2023-11-08,81.46,11,2023,Nov,-2.36
2023-11-09,81.74,11,2023,Nov,0.34
2023-11-10,83.66,11,2023,Nov,2.35
2023-11-13,84.09,11,2023,Nov,0.51
2023-11-14,84.2,11,2023,Nov,0.13
2023-11-15,82.4,11,2023,Nov,-2.14
2023-11-16,77.73,11,2023,Nov,-5.67
2023-11-17,81.22,11,2023,Nov,4.49
2023-11-20,83.25,11,2023,Nov,2.5
2023-11-21,82.42,11,2023,Nov,-1.0
2023-11-22,81.76,11,2023,Nov,-0.8
2023-11-23,80.85,11,2023,Nov,-1.11
2023-11-24,79.82,11,2023,Nov,-1.27
2023-11-27,79.49,11,2023,Nov,-0.41
2023-11-28,81.66,11,2023,Nov,2.73
2023-11-29,82.98,11,2023,Nov,1.62
2023-11-30,81.72,11,2023,Nov,-1.52
2023-12-01,78.72,12,2023,Dez,-3.67
2023-12-04,78.16,12,2023,Dez,-0.71
2023-12-05,77.27,12,2023,Dez,-1.14
2023-12-06,74.33,12,2023,Dez,-3.8
2023-12-07,74.21,12,2023,Dez,-0.16
2023-12-08,75.94,12,2023,Dez,2.33
2023-12-11,75.75,12,2023,Dez,-0.25
2023-12-12,74.11,12,2023,Dez,-2.17
2023-12-13,74.14,12,2023,Dez,0.04
2023-12-14,77.05,12,2023,Dez,3.93
2023-12-15,76.84,12,2023,Dez,-0.27
2023-12-18,78.89,12,2023,Dez,2.67
2023-12-19,79.82,12,2023,Dez,1.18
2023-12-20,81.1,12,2023,Dez,1.6
2023-12-21,80.73,12,2023,Dez,-0.46
2023-12-22,80.23,12,2023,Dez,-0.62
2023-12-26,80.23,12,2023,Dez,0.0
2023-12-27,80.97,12,2023,Dez,0.92
2023-12-28,79.04,12,2023,Dez,-2.38
2023-12-29,77.69,12,2023,Dez,-1.71
2024-01-02,76.24,1,2024,Jan,-1.87
2024-01-03,77.18,1,2024,Jan,1.23
2024-01-04,75.79,1,2024,Jan,-1.8
2024-01-05,78.31,1,2024,Jan,3.32
2024-01-08,75.47,1,2024,Jan,-3.63
2024-01-09,77.97,1,2024,Jan,3.31
2024-01-10,78.46,1,2024,Jan,0.63
2024-01-11,80.21,1,2024,Jan,2.23
2024-01-12,79.89,1,2024,Jan,-0.4
2024-01-15,79.76,1,2024,Jan,-0.16
2024-01-16,80.15,1,2024,Jan,0.49
2024-01-17,78.88,1,2024,Jan,-1.58
2024-01-18,81.04,1,2024,Jan,2.74
2024-01-19,80.71,1,2024,Jan,-0.41
2024-01-22,81.7,1,2024,Jan,1.23
2024-01-23,82.04,1,2024,Jan,0.42
2024-01-24,82.15,1,2024,Jan,0.13
2024-01-25,82.33,1,2024,Jan,0.22
2024-01-26,83.34,1,2024,Jan,1.23
2024-01-29,83.99,1,2024,Jan,0.78
2024-01-30,84.14,1,2024,Jan,0.18
2024-01-31,82.98,1,2024,Jan,-1.38
2024-02-01,82.2,2,2024,Fev,-0.94
2024-02-02,79.54,2,2024,Fev,-3.24
2024-02-05,79.3,2,2024,Fev,-0.3
2024-02-06,80.46,2,2024,Fev,1.46
2024-02-07,81.18,2,2024,Fev,0.89
2024-02-08,83.01,2,2024,Fev,2.25
2024-02-09,83.58,2,2024,Fev,0.69
2024-02-12,83.88,2,2024,Fev,0.36
2024-02-13,84.72,2,2024,Fev,1.0
2024-02-14,84.41,2,2024,Fev,-0.37
2024-02-15,84.33,2,2024,Fev,-0.09
2024-02-16,84.88,2,2024,Fev,0.65
2024-02-19,85.52,2,2024,Fev,0.75
2024-02-20,84.78,2,2024,Fev,-0.87
2024-02-21,84.77,2,2024,Fev,-0.01
2024-02-22,85.84,2,2024,Fev,1.26
2024-02-23,84.18,2,2024,Fev,-1.93
2024-02-26,84.01,2,2024,Fev,-0.2
2024-02-27,83.8,2,2024,Fev,-0.25
2024-02-28,84.08,2,2024,Fev,0.33
2024-02-29,84.57,2,2024,Fev,0.58
2024-03-01,84.82,3,2024,Mar,0.3
2024-03-04,86.58,3,2024,Mar,2.07
2024-03-05,85.82,3,2024,Mar,-0.88
2024-03-06,86.59,3,2024,Mar,0.9
2024-03-07,84.88,3,2024,Mar,-1.97
2024-03-08,84.29,3,2024,Mar,-0.7
2024-03-11,83.44,3,2024,Mar,-1.01
2024-03-12,83.66,3,2024,Mar,0.26
2024-03-13,83.95,3,2024,Mar,0.35
2024-03-14,86.16,3,2024,Mar,2.63
2024-03-15,85.39,3,2024,Mar,-0.89
2024-03-18,86.47,3,2024,Mar,1.26
2024-03-19,87.36,3,2024,Mar,1.03
2024-03-20,85.77,3,2024,Mar,-1.82
2024-03-21,84.92,3,2024,Mar,-0.99
2024-03-22,84.87,3,2024,Mar,-0.06
2024-03-25,86.18,3,2024,Mar,1.54
2024-03-26,85.91,3,2024,Mar,-0.31
2024-03-27,84.94,3,2024,Mar,-1.13
2024-03-28,86.17,3,2024,Mar,1.45
2024-04-02,87.63,4,2024,Abr,1.69
2024-04-03,90.6,4,2024,Abr,3.39
2024-04-04,90.32,4,2024,Abr,-0.31
2024-04-05,92.81,4,2024,Abr,2.76
2024-04-08,91.73,4,2024,Abr,-1.16
2024-04-09,92.13,4,2024,Abr,0.44
2024-04-10,91.57,4,2024,Abr,-0.61
2024-04-11,91.49,4,2024,Abr,-0.09
2024-04-12,93.12,4,2024,Abr,1.78
2024-04-15,90.84,4,2024,Abr,-2.45
2024-04-16,91.29,4,2024,Abr,0.5
2024-04-17,89.54,4,2024,Abr,-1.92
2024-04-18,88.34,4,2024,Abr,-1.34
2024-04-19,87.96,4,2024,Abr,-0.43
2024-04-22,87.3,4,2024,Abr,-0.75
